id,edit_history_tweet_ids,created_at,text,author_id
1881038972274811012,1881038972274811012,2025-01-19T18:00:13.000Z,@dewfleur Andai ini makan siang gratis nya ya 👁👄👁,1770151130150187008
1881038457902137653,1881038457902137653,2025-01-19T17:58:11.000Z,Kenapa bingung kan ada makan siang gratis https://t.co/BAurewKlgJ,864057168600813568
1881037968644919381,1881037968644919381,2025-01-19T17:56:14.000Z,POV wowogemoi tersinggung ama yang ngekritik MBG https://t.co/WCwVAZFG94,900013274002989057
1881037907773055157,1881037907773055157,2025-01-19T17:55:59.000Z,"Kpt! jgn tidur bang, kita gak pernah tau kapan presiden kita launch meme coin buat tambahan dana MBG",1260586546358607873
1881037744513925546,1881037744513925546,2025-01-19T17:55:20.000Z,@RickyKardjono Gara2 MBG semua dibikin repot cari sumbangan....,3703930938
1881034501658480749,1881034501658480749,2025-01-19T17:42:27.000Z,"Salah satu, angka kemiskinan menurun bisa dengan mengubah indikatornya.
Tapi dengan harga 2 sekarang
Itu 20 rb sehari gimana justifikasinya ya?
Mbg aja 10 rb untuk 1 anak. https://t.co/iuW5RQJlEz",67007917
1881034107943268599,1881034107943268599,2025-01-19T17:40:53.000Z,@lambepaklurah Ahhh nice move riding the wave memanfaatkan kebencian netizen karena MBG ke Squidward goodluck ci.,306589570
1881033602596782337,1881033602596782337,2025-01-19T17:38:53.000Z,@kabarpediia Mending ini drpd MBG 🤣,946962470500909056
1881033526235271450,1881033526235271450,2025-01-19T17:38:35.000Z,"Di ITS pas ramadhan puasaan full sebulan, gausa ngluarin uang sepeserpun buat makan. Krna di manarul (sahur-buka), ika-its (buka) dpt mam gratis enaq. Blm lagi banyak yg kasi takjil gratis, trs hunting ke masjid di pakuwon dpt mam gratis lgi🤗

*Makanannya gakan kek mbg prabowo🙏🏻 https://t.co/wyvBDjWw84",812145880924991488
1881033411886002683,1881033411886002683,2025-01-19T17:38:07.000Z,"@TsamaraDKI Dibalik aja gimana... Makanan MBG itu buat kalian2 stafsus, pejabat2 dll.
Dan gaji kalian2 dipotong juga buat sekolah seluruh Indonesia.. Ok kan... 😝🤪😝",90173419
1881033159158166008,1881033159158166008,2025-01-19T17:37:07.000Z,Inilah pakarnya Makan Bergizi Gratis https://t.co/bhLKj1A4ap,1222077770336882689
1881032330581885228,1881032330581885228,2025-01-19T17:33:50.000Z,kasih paham nih beda ngedidik anak sama program makan bergizi gratis. https://t.co/GJUoXVjTc7,1390878391746715650
1881031307486195969,1881031307486195969,2025-01-19T17:29:46.000Z,"Bukti Azka Corbuzier Tak Suka Makanan Seharga MBG, Warganet: Anak Menjatuhkan Kesombongan Orang Tua https://t.co/aG8PxSAMTy",887743587579944960
1881031115529674837,1881031115529674837,2025-01-19T17:29:00.000Z,"@SoberJongseong / Yang penting bukan makan siang gratis dari presiden, sih. https://t.co/lTNtYl3GYu",1764051180
1881030787761611207,1881030787761611207,2025-01-19T17:27:42.000Z,"Gak papa asal sehat, dari pada dapet makan siang gratis tapi keracunan. https://t.co/5DmJCBpVSX",700517142463062016
1881030088755704152,1881030088755704152,2025-01-19T17:24:55.000Z,"@03__nakula Pak, MBG ini program dan pasti akan ada feedback dari bocil-bocil. Apa salahnya kritik bilang klo makanannya ga enak ? kan malah bisa jd evaluasi tuk perbaikan ke depannya.. kejauhan klo smpe bahas sekaya apalah ? miskin pakai komplain ? gada korelasinya.",1265737948743577603
1881029801445883981,1881029801445883981,2025-01-19T17:23:47.000Z,"Namanya Program Makan Bergizi Gratis 
Ta'ik lah 
Dana nya dari APBN itu njing!!!
Darimana sumber APBN? 
Pajak! Rakyat bayar pajak ke Negara! Apanya yg gratis? Mikir!!!! https://t.co/OYhzOAlJR5",1501028490279518208
1881029670424256582,1881029670424256582,2025-01-19T17:23:15.000Z,"@MayaA62580468 Dedi Corbuzier penyandang pangkat kehormatan Letkol tapi kelakuan dan tindakan nya TENGIL dan TIDAK PANTAS dalam postingan nya di salah satu medsos berkaitan merespon masalah MBG.
Tolong dipertimbangkan untuk dicopot dan diambil pangkat kehormatan nya.
@Puspen_TNI @prabowo",1628114273389137920
1881029273580105826,1881029273580105826,2025-01-19T17:21:41.000Z,"@jawafess Klo todak bisa membuktikan hartanya drimana...

Sita aja buat MBG",1603889217683103745
1881029241023951001,1881029241023951001,2025-01-19T17:21:33.000Z,"@daffarfqii @udang_kju @michaeloctav @irwndfrry Ya karena di youtube dia terikat dengan close the door, maka dari itu ingin melihat juga apa benar memang bebas berpendapat.

Jadi ya ditunggu saja apa ada video di channel youtubenya membahas si Cahyadi blunder MBG.",1768269965986308096
1881029048614449383,1881029048614449383,2025-01-19T17:20:47.000Z,Pemerintah sekarang kan ngadain program MBG salah satu alasan ny krn banyak dr siswa yang gk mampu secara ekonomi buat makan bergizi. Dari sini udah jelaskan yang jadi permasalahan nya itu ekonomi keluarga si anak ini. Apa gk seharusnya yang dibenahi itu ini? https://t.co/MfXMCx0qz9,1482621418420736000
